shot,bitstring
862,110110111111111
863,111111111111111
864,000001111111110
865,111111111111111
866,000011111111110
867,000000100000000
868,111111111111111
869,000000000000100
870,000111111111110
871,111111111111111
872,000000000000000
873,111111111011111
874,000000000000000
875,000000000001000
876,111111111111111
877,111111111111111
878,111111111111111
879,000000000000000
880,111111111111111
881,111111111011111
882,000000000000000
883,111111111111111
884,111111111111111
885,000000000000000
886,000000000000000
887,111111111111111
888,000000000000000
889,000000000000000
890,000000000001000
891,000000000000000
892,111111111111111
893,111111111111111
894,000000011110010
895,000000000000000
896,000000000000000
897,111111111111111
898,111111111111111
899,111111111111111
900,111111111111111
901,111111111111111
902,000000000000000
903,000000000000000
904,000000000000000
905,000000000000000
906,111111100000001
907,111111111111111
908,111111111111111
909,000000000000000
910,111111111111111
911,000000000000000
912,111111111111111
913,000000000000000
914,111111111111111
915,000000000000000
916,111111111111111
917,111110111111111
918,000000000100000
919,111111111111111
920,111111111111111
921,111111111111111
922,001001111111111
923,111111111111111
924,111111111110111
925,000000000000000
926,000000000000000
927,000000000000100
928,000000000000010
929,111111111111111
930,000000000000000
931,111110111111111
932,001000000000000
933,000000000000000
934,111111111111111
935,000000000000000
936,111111111111111
937,000000000000000
938,000000000000000
939,000000000000000
940,111110111111111
941,000000010000000
942,000000000000100
943,110111111111111
944,111101100000001
945,111100000000001
946,111111111111111
947,000000000000000
948,111111111111111
949,000000000000110
950,000000000000000
951,000000001000000
952,000000000000000
953,111111111111111
954,000000000000000
955,111111111111111
956,000001111111110
957,000010000000110
958,111111111111111
959,111111111111111
960,111111111111111
961,000010000000000
962,000000000000000
963,000111111111110
964,111111111111111
965,111111111111111
966,111111111111111
967,111111111111111
968,111111111111111
969,000000000000000
970,111111111111111
971,000000010000000
972,111110111111111
973,111111111100001
974,110111101111111
975,000000000000000
976,111111111101111
977,110111111111111
978,111111111111111
979,111111111111111
980,111111111111111
981,111111111111111
982,000000000000000
983,000000000000000
984,111111111111110
985,000000000000000
986,111111111111111
987,111111111111111
988,111111111111111
989,111111111111111
990,110000000000001
991,000000000000000
992,111111111111111
993,000000000000000
994,000000000000000
995,000000000000000
996,000000000000000
997,000000000000100
998,000000000000000
999,111111111111111
1000,111111111111111
1001,000111111111110
1002,000000000000000
1003,111111111111111
1004,111111111111111
1005,000000001000000
1006,111111111111111
1007,111111111111111
1008,101111111111111
1009,111111111111111
1010,111111111011101
1011,111111110011001
1012,000000000000000
1013,000000000000000
1014,000000000000000
1015,111111111111111
1016,000000000000000
1017,000000000000110
1018,111111111111111
1019,111111111111111
1020,111111111111111
1021,111111111111111
1022,111111111111111
1023,111111111111111
1024,111111111111111
1025,111111111111111
1026,000100000000000
1027,101111111111111
1028,111111111111111
1029,111111111111111
1030,000000000000000
1031,000000000000000
1032,111111111111111
1033,000000000000000
1034,000000010000000
1035,000000000000000
1036,000000000001110
1037,000100000000000
1038,111111111111111
1039,111111111111111
1040,101110111111111
1041,000000000000000
1042,111111111111111
1043,111111111111111
1044,000000000000000
1045,111111111111111
1046,111111111111111
1047,000000000000000
1048,000000000000000
1049,000000000000000
1050,111111111111111
1051,000000000000000
1052,111111111111111
1053,000000000000000
1054,111111111111111
1055,111111111111111
1056,000000000000000
1057,110111111000001
1058,111111111111111
1059,111111111111111
1060,111111111111111
1061,000000000000000
1062,101111111111111
1063,111111111111111
1064,111111111011111
1065,000000000000000
1066,111111111111111
1067,111111111111111
1068,000010000000000
1069,000000000000000
1070,000000000000000
1071,111111111111111
1072,000010000000000
1073,000000000000000
1074,101110111111111
1075,000000000000000
1076,111111111111111
1077,111111111111111
1078,111111111111111
1079,111111111111111
1080,000000000000000
1081,000000000000000
1082,000000000000000
1083,110111111111111
1084,111111111111111
1085,000000000000000
1086,111110111111111
1087,000000000000000
1088,111111101111101
1089,111111111111111
1090,000000000000000
1091,000000000000000
1092,000010000000000
1093,111111111111111
1094,100000000000000
1095,111111111100001
1096,111111111111111
1097,000001000000000
1098,111111111111111
1099,000000000000000
1100,000000000000000
1101,000000000000000
1102,000000000000000
1103,000000000000000
1104,000000000000000
1105,111111111111111
1106,111111111111111
1107,000000000000000
1108,111111111111111
1109,111111111111111
1110,000000000000000
1111,000000000000000
1112,111111111111111
1113,000000000000000
1114,111111111000001
1115,000010000100000
1116,000000000000000
1117,111111111111111
1118,111111111111111
1119,111111111111111
1120,000000000000000
1121,000000000000000
1122,000000000000000
1123,111111111111111
1124,000000000000000
1125,000000000000010
1126,111111111111111
1127,111111011111111
1128,000000000000100
1129,000000000000000
1130,000000000000000
1131,111111111111111
1132,100000000000000
1133,000000000100000
1134,111111111111111
1135,000000000000000
1136,000011000000000
1137,000000000000000
1138,111111111111111
1139,101111111111111
1140,111111111111111
1141,000000000000000
1142,111111111111111
1143,111111111111111
1144,111111111110111
1145,000000000000000
1146,000000000000010
1147,101111111111111
1148,000001111111110
1149,111110111111111
1150,000000000000000
1151,000000000000000
1152,111111111111111
1153,000000000000000
1154,000000000000000
1155,000000000000000
1156,000000000000000
1157,000000000000000
1158,111111111111111
1159,000000010000000
1160,111111111111111
1161,111111111111111
1162,111101111111111
1163,000000000000000
1164,000000000000000
1165,111111111111111
1166,100000000000000
1167,000000000000000
1168,111111111111111
1169,100001000000000
1170,000000000000000
1171,111111111111111
1172,111111111111111
1173,000000000000000
1174,111111111111111
1175,111111111111111
1176,111111111111111
1177,010000000011110
1178,000000000000000
1179,111111100000001
1180,000000000000000
1181,111111111111111
1182,111111111111111
1183,010000000000000
1184,111111111111111
1185,111111111111111
1186,111111111011111
1187,000000000000000
1188,111111111111111
1189,111111111111111
1190,000000000000000
1191,111111111111111
1192,111111111111111
1193,000000000000110
1194,111111111111111
1195,000000000000000
1196,111111111111111
1197,111111111111111
1198,000010000000000
1199,000000000000000
1200,000000000000000
1201,111111111111111
1202,110111111111111
1203,111111111111111
1204,111111111111111
1205,111111111111111
1206,000000000000000
1207,111111111111111
1208,000000000000000
1209,111111111110101
1210,111111111111111
1211,100000000000100
1212,000000000000000
1213,111111111111111
1214,000000000000000
1215,111110111111111
1216,111111111111111
1217,111111111111111
1218,000000000000000
1219,110111111111111
1220,111111111111111
1221,000000000000000
1222,000000000000000
1223,111111111111111
1224,111111111111111
1225,000000000000000
1226,111111111111111
1227,000000000000000
1228,100000000000000
1229,111111111111111
1230,111111111111111
1231,000000000000000
1232,100000000000000
1233,000000000000000
1234,110111111111111
1235,110111111011111
1236,111011111111111
1237,000000010000000
1238,111111111111111
1239,111111111111111
1240,000000100000000
1241,111111111111111
1242,000000000000000
1243,000000000000000
1244,111111111101111
1245,111111111111111
1246,000000000000000
1247,000000000000010
1248,000001000000000
1249,000000000000100
1250,000000000000000
1251,000000000000000
1252,111111111111111
1253,111111110000001
1254,000000000000000
1255,111111111111111
1256,111111111111111
1257,000000000000000
1258,000001000000000
1259,000000000000000
1260,000001000000000
1261,000000000000000
1262,111111111111110
1263,100000000000000
1264,111111111111111
1265,000000000010000
1266,000000000001000
1267,110110111111111
1268,000000000000000
1269,000000000000000
1270,000000000000000
1271,111111111111111
1272,000000000000000
1273,000000000000000
1274,000000000000000
1275,000000000000000
1276,000000000000000
1277,111111111111111
1278,111011111111111
1279,111111111111101
1280,000000000000000
1281,000010000000010
1282,000000000000000
1283,111111111111111
1284,000000000000000
1285,111111111111111
1286,000000000000000
1287,000000000000000
1288,111111111111111
1289,000000000000000
1290,000000000000000
1291,111111111111111
1292,111111111111111
1293,000000000000000
1294,000000000000000
1295,000000000000000
1296,111111111111111
1297,000000000000000
1298,000000000000000
1299,000001000000000
1300,111111111111111
1301,111111111101111
1302,110110111111111
1303,000000000000000
1304,111111111111111
1305,111111111111111
1306,111111111111111
1307,110111111111111
1308,000000000000000
1309,101111111111111
1310,000001000000000
1311,000000000100010
1312,000000000000000
1313,000000000000000
1314,111111111111111
1315,010000000000000
1316,111111111111111
1317,000000000000000
1318,000000000000000
1319,000000000000000
1320,000000000000000
1321,111110111111110
1322,100000000000000
1323,000000000000000
1324,111111111111111
1325,111110111111111
1326,111110111111111
1327,000000000000000
1328,111111111111111
1329,101111111011111
1330,111111111110111
1331,000000000000000
1332,111111111111111
1333,000000000000000
1334,000000000000100
1335,000000000000000
1336,111111111111111
1337,000000000000000
1338,100001000000000
1339,000000000000000
1340,111111111111111
1341,100000010100000
1342,000000000000000
1343,000000000000000
