shot,bitstring
1046,1111111111
1047,1111111111
1048,1111111111
1049,1111111111
1050,0000000000
1051,0000000110
1052,1111111111
1053,0000001000
1054,0000000000
1055,0000000000
1056,1111111111
1057,1111111001
1058,0000000000
1059,0000000000
1060,1111111111
1061,1111111011
1062,1111111111
1063,1111101111
1064,1111111111
1065,0000000010
1066,1111011111
1067,1111111111
1068,0000000000
1069,0000000100
1070,1111111111
1071,1111110111
1072,1111111111
1073,1111111111
1074,0000000000
1075,1111111111
1076,0000000000
1077,1111111111
1078,1111111111
1079,0000000000
1080,1111111111
1081,1111111111
1082,1111111111
1083,0000010100
1084,0000000000
1085,0000000000
1086,1111111111
1087,0000011000
1088,0000000000
1089,1111111111
1090,0000000000
1091,1111111001
1092,0000000000
1093,1111111111
1094,0000000000
1095,1111110111
1096,1011111110
1097,0000010000
1098,0000000000
1099,1111111111
1100,1111111111
1101,0000011110
1102,0011111111
1103,0000000000
1104,0000000000
1105,1111111111
1106,1011111111
1107,1111111111
1108,0000100000
1109,1111111111
1110,1111111111
1111,1111111111
1112,0000000000
1113,0000000000
1114,0000000000
1115,0000000000
1116,1111111111
1117,1111111101
1118,0000000000
1119,0000000000
1120,0000000000
1121,1111111111
1122,1111111111
1123,1111111111
1124,0000000000
1125,0000000000
1126,0000000010
1127,1111111111
1128,0010000000
1129,0000000000
1130,0011111110
1131,1111111111
1132,0001000000
1133,0001000110
1134,1111111111
1135,0000000010
1136,1111111111
1137,0001000110
1138,0000000000
1139,0001000010
1140,0000000000
1141,1110111101
1142,1111111111
1143,1111111111
1144,0000000000
1145,1000000000
1146,1111111111
1147,1111111111
1148,0000000000
1149,0000010000
1150,1100000001
1151,0000000000
1152,0000000000
1153,0000000000
1154,1111011111
1155,0000000000
1156,0000000001
1157,0000000000
1158,0011111101
1159,0000000000
1160,0000000000
1161,1111111111
1162,0000000000
1163,1111111101
1164,0010010000
1165,0000000000
1166,1111111111
1167,1110111111
1168,1111111111
1169,0000000000
1170,1111111111
1171,0000010000
1172,0000000000
1173,0000000000
1174,1111111111
1175,1111111111
1176,1111111111
1177,0000000000
1178,1100000001
1179,0000000100
1180,1111110111
1181,0000001000
1182,0000000000
1183,1111111111
1184,0000000000
1185,1111111111
1186,0000000000
1187,1111111111
1188,0010000000
1189,0001000000
1190,0000000000
1191,0000000000
1192,1111111111
1193,0000000000
1194,1111111111
1195,1111111111
1196,0010100001
1197,0000000000
1198,0000000000
1199,0000000010
1200,1111111111
1201,0000000000
1202,0001000000
1203,0100000000
1204,1111111111
1205,0000000000
1206,1111111111
1207,0000000000
1208,1111111111
1209,0010000001
1210,0001000000
1211,0000000000
1212,0000000000
1213,0000000000
1214,0000000000
1215,0000001110
1216,0100111110
1217,1111111111
1218,1111111111
1219,1111111111
1220,1111111111
1221,1111111111
1222,1111111111
1223,1000000000
1224,1111111111
1225,1111111111
1226,0010111111
1227,0000000000
1228,1111111110
1229,0000000010
1230,0000000000
1231,1111111111
1232,0000000000
1233,0000000010
1234,0000000000
1235,0000000000
1236,0000000000
1237,1111111111
1238,1111111111
1239,1111111111
1240,1111111111
1241,1111111111
1242,1111000001
1243,1111111111
1244,1110111111
1245,1111111110
1246,1111111111
1247,0000000000
1248,1111111111
1249,0000001000
1250,0000000000
1251,0000000000
1252,1111011111
1253,1111111101
1254,1111111111
1255,0000000000
1256,0000000000
1257,0000000000
1258,1100000000
1259,1111111011
1260,0000000000
1261,0011111111
1262,0111111110
1263,0000000000
1264,1111111011
1265,1111111111
1266,1101111111
1267,1111111101
1268,0000000000
1269,0001000000
1270,0000000000
1271,1111110111
1272,0000000000
1273,0001010000
1274,1111110111
1275,0000000000
1276,0000000000
1277,0000000000
1278,0000000000
1279,0000000000
1280,1111111111
1281,1111111111
1282,1111111111
1283,0000000000
1284,0000000000
1285,0000000100
1286,1111111111
1287,1111111111
1288,0000000000
1289,0000000000
1290,1000000000
1291,0000000000
1292,0000000000
1293,1111111111
1294,1111110111
1295,1111111111
1296,1111111111
1297,1111111011
1298,1111111111
1299,1111111111
1300,1110111111
1301,0000000000
1302,1111111111
1303,1111111111
1304,0000000000
1305,1111100001
1306,0000000000
1307,0001000000
1308,0000000010
1309,1111111111
1310,1111111111
1311,0000000000
1312,0000000000
1313,0000000000
1314,1111111110
1315,0000010000
1316,0001000000
1317,0000000000
1318,0001000000
1319,1100111111
1320,0000000000
1321,1111111111
1322,1111111111
1323,1010000000
1324,0000000000
1325,0000000000
1326,1111111111
1327,0000000000
1328,1111111111
1329,0000000000
1330,1111111111
1331,0000000000
1332,0000011000
1333,0000001001
1334,0000000000
1335,1111111111
1336,0000000000
1337,1111111111
1338,1011111111
1339,1011111111
1340,0000000000
1341,1111111111
1342,1011111110
1343,1111111111
1344,0001000000
1345,1011111111
1346,1111111111
1347,1101111111
1348,1111111111
1349,1110111111
1350,1111111111
1351,1111111111
1352,0000000000
