shot,bitstring
589,11110111111111111111
590,00000000000000000000
591,11111011111111111111
592,11101111111111111111
593,00000000000000000000
594,00000000000000000000
595,00000000010000000000
596,11111111111110010001
597,11111111111111111111
598,00000000010000000000
599,00000011000000000000
600,00000000000000000000
601,11111111111111111111
602,00000000000000111110
603,00001000001000000000
604,00000000000000000000
605,00000000000000000000
606,00000000000000000000
607,00000000000000000000
608,00000000100000000000
609,11111111011111111111
610,00000000000000000000
611,01000000000000000000
612,11111110111111111111
613,00000000000000000000
614,00000000100111111110
615,11111111111011111111
616,11111111111100000001
617,11111111111111101111
618,11111111111111111111
619,00001000000000000000
620,00100000000000000010
621,11111111111111111111
622,00000000000000000000
623,00000000000000000000
624,00000010000000000000
625,11111111110111111111
626,00000000000000000000
627,00000000000000011000
628,00000000000000000000
629,00000000000000000000
630,00000000000010000000
631,11111111111111111111
632,11111111111101111101
633,00011111111111111110
634,11111111111111111111
635,11111111111111111111
636,00000111111110111110
637,00000010000000000000
638,00010000011111111110
639,11111111111111111111
640,11111111111111111111
641,00100000000000000000
642,00000011011111111110
643,11011111110111111111
644,00000000000000000000
645,00000011000000000000
646,11111111110111111111
647,00000000000000000000
648,11111111110111101111
649,11111111111111101011
650,11111111110000000001
651,00000000000000000000
652,00000000000000000000
653,00000000000000000000
654,00000000000010000000
655,11111111011111011111
656,11111111111110111111
657,00000000000000000010
658,11111111111111111111
659,11111111101110011111
660,11101111111111101111
661,00000000000000001110
662,00000010000000000000
663,00000000000000000000
664,11110111111111111111
665,11111111111111111111
666,11111111101100000001
667,11111111111111111111
668,00000000000000000000
669,11111111011111111111
670,11111111111110111111
671,11111111111001100101
672,00000000000000000000
673,11111111111001111111
674,11001100000000000000
675,00000001000000000000
676,00000000000111111110
677,11101111101000000111
678,00000000000000000000
679,00000000000000010000
680,11111111111111111111
681,11111111111111111111
682,00000000000000000000
683,00000000000000000000
684,11111111111111111111
685,00000000000000000000
686,00000000000000000100
687,00000000000000111110
688,00000000000000000000
689,00000000000000000000
690,11111111111111111111
691,00000000000000000000
692,11111111111111001101
693,00011000000000000000
694,11111111111111111111
695,11111111111111111111
696,00011111111111101110
697,00000000000000000000
698,11101111111111111111
699,10000000000000000000
700,11011111100000000001
701,00000000000000001110
702,11111111111111111011
703,00000000000000000010
704,11111111111111111111
705,11111111011111111011
706,11111111111110111111
707,00000001000000000000
708,00000000000000000000
709,11011110111111111111
710,00000000000000001000
711,00000000000000000000
712,10001111111110000000
713,00000000000000000000
714,00000000000000000000
715,11111111111111111111
716,00000001000000000000
717,11111111111101111111
718,00000000000000000000
719,00000000000000000000
720,11111111111111011101
721,01100000001000000000
722,11111111111111111111
723,00000000000000000000
724,11111111011111111111
725,00000000001111111110
726,00000000000000000000
727,00000000000000000000
728,11111111111111111111
729,00000000000000000000
730,11101000000000000001
731,11111111111111111101
732,00000000000000000000
733,01000000000000000000
734,11011111101111111111
735,11111111110111111111
736,00000000000111111110
737,11111111110100000001
738,00010000000000010000
739,11111111111111111111
740,11101111111111000001
741,00000000000000000000
742,11111111111111111111
743,11111111111111111111
744,00000000000000001000
745,11101111111101111111
746,11111111111111111111
747,00000000100000000000
748,00000000000000001000
749,00000000000000000000
750,11111111110111011111
751,11101111111100000001
752,11111111110111111111
753,11111111111111011111
754,00000000000000000100
755,11111111111111101111
756,11111111011111111111
757,00000000001000000000
758,11111111111111111111
759,00000000100100111110
760,00000000000010000000
761,11111111111111111110
762,11111111111111111011
763,00010000000000010000
764,10101010000000000001
765,11111111111111111111
766,11111111111111111111
767,11101111111111111111
768,00000000000000000000
769,11011110000000000001
770,00000000000000001000
771,00000001000000001000
772,00111001011110011110
773,00000000000000000000
774,01000000000000000000
775,11111111111111011111
776,01110011111111101111
777,00000000000000000000
778,11111111111111111111
779,11011000000000000001
780,11111111111111110111
781,11101111011111111111
782,11111111111101111111
783,11111111111111111111
784,00010000001000000000
785,11111111111000000001
786,11111111111111111111
787,11111111111111111111
788,00000000000000000000
789,11111111111111111111
790,00000000001000000000
791,11111110111110111111
792,00000000000000000000
793,00000000000000010000
794,00000000000000000000
795,11101111111011111111
796,00000000000000000000
797,00011111111111111110
798,11111111111111111111
799,00000000000000000000
800,00100010000000000000
801,00000000000000000000
802,01110111111111111111
803,11001101111001111111
804,11111111111111111111
805,00000000000000000000
806,11101111111111111111
807,11111111110110101111
